track_id,track_name,artist_name,artist_count,in_spotify_playlists,in_spotify_charts,streams,data_lancamento,total_playlists,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,bpm,key,mode,danceability,valence,energy,acousticness,instrumentalness,liveness,speechiness,quartil_streams,classificacao_streams,quartil_bpm,classificacao_bpm,quartil_danceability,classificacao_danceability,quartil_valence,classificacao_valence,quartil_energy,classificacao_energy,quartil_acousticness,classificacao_acousticness,quartil_instrumentalness,classificacao_instrumentalness,quartil_liveness,classificacao_liveness,quartil_speechiness,quartil_total_playlists,classificacao_speechiness,classificacao_total_playlists
3393833,Thunder,"Prezioso, Gabry Ponte, LUM!X",3,4846,10,422691058,2021-05-07,5159,54,16,259,0,101,C#,Major,67,40,90,3,0,34,6,3,medio,2,medio,2,medio,2,medio,4,alto,1,baixo,4,alto,4,alto,3,3,medio,medio
8744804,The Feels,TWICE,1,1150,0,345903614,2021-10-01,1214,20,99,44,0,120,A,Major,81,92,90,9,0,8,7,3,medio,2,medio,4,alto,4,alto,4,alto,2,medio,4,alto,1,baixo,3,2,medio,medio
8956923,Despus de la P,Bad Bunny,1,2229,0,461558540,2022-05-06,2280,27,44,24,0,78,F,Major,56,61,90,36,0,18,31,3,medio,1,baixo,1,baixo,3,medio,4,alto,3,medio,3,medio,3,medio,4,2,alto,medio
6373026,Mary On A Cross,Ghost,1,2668,2,387080183,2019-09-13,2784,38,266,78,0,130,B,Major,47,56,90,0,0,10,4,3,medio,3,medio,1,baixo,3,medio,4,alto,1,baixo,3,medio,2,medio,1,3,baixo,medio
3023667,Sky,Playboi Carti,1,3297,3,506778838,2020-12-25,3374,25,3,52,0,140,D,Major,79,56,91,26,0,13,21,3,medio,3,medio,4,alto,3,medio,4,alto,3,medio,4,alto,3,medio,4,3,alto,medio
7166872,Hype Boy,NewJeans,1,892,17,363472647,2022-08-01,924,20,119,12,2,100,E,Minor,59,78,94,27,0,29,23,3,medio,2,medio,2,medio,4,alto,4,alto,3,medio,3,medio,4,alto,4,2,alto,medio
5673293,Murder In My Mind,Kordhell,1,2459,20,448843705,2022-01-21,2529,20,68,50,0,120,A#,Major,71,57,97,1,0,13,11,3,medio,2,medio,3,medio,3,medio,4,alto,1,baixo,4,alto,3,medio,3,3,medio,medio
7546342,It's Beginning To Look A Lot Like Christmas,Michael Bubl,1,12353,0,807561936,2011-10-14,12937,35,0,549,0,93,E,Major,35,38,23,91,0,29,3,4,alto,1,baixo,1,baixo,2,medio,1,baixo,4,alto,1,baixo,4,alto,1,4,baixo,alto
5737293,Happier Than Ever,Billie Eilish,1,8476,0,1056760045,2021-07-30,8897,138,133,283,0,65,Ausente,Major,31,31,24,76,0,14,4,4,alto,1,baixo,1,baixo,1,baixo,1,baixo,4,alto,1,baixo,3,medio,1,4,baixo,alto
2061546,Revenge,XXXTENTACION,1,3600,11,1022258230,2017-08-25,3810,7,0,203,0,140,B,Minor,75,18,25,78,0,11,26,4,alto,3,medio,3,medio,1,baixo,1,baixo,4,alto,1,baixo,2,medio,4,3,alto,medio
4152167,All of Me,John Legend,1,27221,0,2086124197,2013-08-01,32063,308,118,4534,2,120,G#,Major,42,33,26,92,0,13,3,4,alto,2,medio,1,baixo,2,medio,1,baixo,4,alto,1,baixo,3,medio,1,4,baixo,alto
6327262,Falling,Harry Styles,1,7556,0,1023187129,2019-12-13,7934,124,24,254,0,110,E,Major,57,6,27,84,0,9,3,4,alto,2,medio,2,medio,1,baixo,1,baixo,4,alto,1,baixo,1,baixo,1,4,baixo,alto
3509026,When I Was Your Man,Bruno Mars,1,2420,11,1661187319,2012-12-05,3226,0,0,806,0,145,Ausente,Major,60,43,27,94,0,14,4,4,alto,4,alto,2,medio,2,medio,1,baixo,4,alto,1,baixo,3,medio,1,3,baixo,medio
8096695,favorite crime,Olivia Rodrigo,1,3681,0,783706581,2021-05-21,3800,20,21,99,0,173,A,Major,40,19,29,86,0,34,4,4,alto,4,alto,1,baixo,1,baixo,1,baixo,4,alto,1,baixo,4,alto,1,3,baixo,medio
4826716,lovely - Bonus Track,"Billie Eilish, Khalid",2,15032,30,2355719893,2017-08-11,16331,221,96,1078,2,115,E,Minor,35,12,30,93,0,10,3,4,alto,2,medio,1,baixo,1,baixo,1,baixo,4,alto,1,baixo,1,baixo,1,4,baixo,alto
2434062,Glimpse of Us,Joji,1,6330,6,988515741,2022-06-10,6597,109,42,158,3,170,G#,Major,44,27,32,89,0,14,5,4,alto,4,alto,1,baixo,1,baixo,1,baixo,4,alto,1,baixo,3,medio,2,4,medio,alto
2635416,Memories,Maroon 5,1,9974,2,1759567999,2019-09-20,11312,272,67,1066,1,91,B,Major,77,60,32,84,0,8,5,4,alto,1,baixo,3,medio,3,medio,1,baixo,4,alto,1,baixo,1,baixo,2,4,medio,alto
4131863,Bored,Billie Eilish,1,4204,0,777765388,2017-03-30,4493,39,45,250,0,120,G,Major,60,11,33,90,0,8,5,4,alto,2,medio,2,medio,1,baixo,1,baixo,4,alto,1,baixo,1,baixo,2,3,medio,medio
1198357,traitor,"Juan Cruz Toledo, Huilen Toledo",2,5257,6,1230855859,2021-05-21,5476,85,43,134,0,176,D#,Major,29,12,33,68,0,12,5,4,alto,4,alto,1,baixo,1,baixo,1,baixo,4,alto,1,baixo,2,medio,2,3,medio,medio
6181977,Arcade,Duncan Laurence,1,6646,0,991336132,2019-03-07,7337,107,47,584,1,72,A,Minor,45,27,33,82,0,14,4,4,alto,1,baixo,1,baixo,1,baixo,1,baixo,4,alto,1,baixo,3,medio,1,4,baixo,alto
6316146,Creep,Radiohead,1,36724,7,1271293243,1992-09-21,43677,146,72,6807,5,92,G,Major,53,12,34,1,0,12,4,4,alto,1,baixo,1,baixo,1,baixo,1,baixo,1,baixo,1,baixo,2,medio,1,4,baixo,alto
8452012,Butter,BTS,1,4779,6,1143647827,2021-05-21,5182,180,135,223,0,110,G#,Major,79,70,36,0,0,6,11,4,alto,2,medio,4,alto,4,alto,1,baixo,1,baixo,1,baixo,1,baixo,3,3,medio,medio
6372609,Jingle Bell Rock,Bobby Helms,1,10326,0,741301563,1957-01-01,10595,165,99,104,0,119,D,Major,74,78,37,84,0,6,3,4,alto,2,medio,3,medio,4,alto,1,baixo,4,alto,1,baixo,1,baixo,1,4,baixo,alto
1630789,The Night We Met,Lord Huron,1,18515,35,1410088830,2015-02-02,19524,70,82,939,1,174,D,Major,45,10,37,97,25,64,4,4,alto,4,alto,1,baixo,1,baixo,1,baixo,4,alto,4,alto,4,alto,1,4,baixo,alto
2602763,you broke me first,Tate McRae,1,6638,0,1180094974,2020-04-17,7123,167,19,318,0,124,E,Major,64,8,37,79,0,9,5,4,alto,3,medio,2,medio,1,baixo,1,baixo,4,alto,1,baixo,1,baixo,2,4,medio,alto
7732446,Easy On Me,Adele,1,10195,20,1406111294,2021-10-14,11110,258,87,657,22,142,F,Major,60,13,37,58,0,13,3,4,alto,4,alto,2,medio,1,baixo,1,baixo,4,alto,1,baixo,3,medio,1,4,baixo,alto
5476124,we fell in love in october,girl in red,1,6858,0,723043854,2018-11-21,6904,31,21,15,0,130,G,Major,57,24,37,11,18,16,3,4,alto,3,medio,2,medio,1,baixo,1,baixo,2,medio,4,alto,3,medio,1,4,baixo,alto
5324238,Photograph,Ed Sheeran,1,18778,3,2236667932,2014-06-20,21459,228,105,2453,0,108,E,Major,61,20,38,61,0,10,5,4,alto,2,medio,2,medio,1,baixo,1,baixo,4,alto,1,baixo,2,medio,2,4,medio,alto
2188178,Love Yourself,Justin Bieber,1,22730,5,2123309722,2015-11-09,23262,289,87,243,0,100,E,Major,61,53,38,84,0,28,44,4,alto,2,medio,2,medio,3,medio,1,baixo,4,alto,1,baixo,4,alto,4,4,alto,alto
5074676,Shallow,"Lady Gaga, Bradley Cooper",2,16636,12,2159346687,2018-09-27,19858,368,155,2854,6,96,G,Major,57,30,40,38,0,26,3,4,alto,1,baixo,2,medio,1,baixo,1,baixo,3,medio,1,baixo,4,alto,1,4,baixo,alto
3739389,Bohemian Rhapsody - Remastered 2011,Queen,1,40112,3,2197010679,1975-10-31,46124,321,162,5691,8,71,Ausente,Minor,41,23,40,27,0,30,5,4,alto,1,baixo,1,baixo,1,baixo,1,baixo,3,medio,1,baixo,4,alto,2,4,medio,alto
8576945,Rockin' Around The Christmas Tree,Brenda Lee,1,14994,0,769213520,1958-01-01,15391,191,168,206,0,140,G#,Major,70,85,41,71,0,45,5,4,alto,4,alto,3,medio,4,alto,1,baixo,4,alto,1,baixo,4,alto,2,4,medio,alto
8408827,Someone You Loved,Lewis Capaldi,1,17836,53,2887241814,2018-11-08,18294,440,125,18,0,110,C#,Major,50,45,41,75,0,11,3,4,alto,2,medio,1,baixo,2,medio,1,baixo,4,alto,1,baixo,2,medio,1,4,baixo,alto
1406287,I Wanna Be Yours,Arctic Monkeys,1,12859,110,1297026226,2013-01-01,13465,24,98,582,2,135,Ausente,Minor,48,44,42,12,2,11,3,4,alto,3,medio,1,baixo,2,medio,1,baixo,2,medio,4,alto,2,medio,1,4,baixo,alto
1534505,Dream On,Aerosmith,1,168,0,838586769,1973-01-05,173,0,0,5,0,80,F,Minor,39,24,43,39,0,23,3,4,alto,1,baixo,1,baixo,1,baixo,1,baixo,3,medio,1,baixo,3,medio,1,1,baixo,baixo
5864281,Heather,Conan Gray,1,6170,7,1301799902,2020-03-20,6483,82,1,231,0,92,F,Major,47,25,43,62,0,32,3,4,alto,1,baixo,1,baixo,1,baixo,1,baixo,4,alto,1,baixo,4,alto,1,4,baixo,alto
5750956,drivers license,Olivia Rodrigo,1,12685,3,1858144199,2021-01-08,13355,185,61,485,0,144,A#,Major,59,21,43,76,0,10,7,4,alto,4,alto,2,medio,1,baixo,1,baixo,4,alto,1,baixo,2,medio,3,4,medio,alto
7890756,The Scientist,Coldplay,1,30992,6,1608164312,2002-08-05,38943,124,25,7827,1,146,F,Major,56,21,44,73,0,11,2,4,alto,4,alto,1,baixo,1,baixo,1,baixo,4,alto,1,baixo,2,medio,1,4,baixo,alto
3181974,Thinking Out Loud,Ed Sheeran,1,33032,0,2280566092,2014-01-01,37290,363,129,3895,0,79,D,Major,78,58,45,47,0,18,3,4,alto,1,baixo,4,alto,3,medio,1,baixo,4,alto,1,baixo,3,medio,1,4,baixo,alto
6552512,Every Breath You Take - Remastered 2003,The Police,1,22439,19,1593270737,1983-01-06,23579,211,74,929,0,117,C#,Major,82,73,45,54,0,7,3,4,alto,2,medio,4,alto,4,alto,1,baixo,4,alto,1,baixo,1,baixo,1,4,baixo,alto
7403072,happier,Olivia Rodrigo,1,3069,4,850608354,2021-05-21,3199,25,46,105,0,169,F#,Major,39,36,45,81,0,8,13,4,alto,4,alto,1,baixo,2,medio,1,baixo,4,alto,1,baixo,1,baixo,4,3,alto,medio
3253565,Perfect,Ed Sheeran,1,16596,13,2559529074,2017-01-01,18697,7,0,2094,0,95,G#,Major,60,17,45,16,0,11,2,4,alto,1,baixo,2,medio,1,baixo,1,baixo,2,medio,1,baixo,2,medio,1,4,baixo,alto
6261319,HEARTBREAK ANNIVERSARY,Giveon,1,5398,4,951637566,2020-02-21,5719,111,127,210,0,129,Ausente,Major,61,59,46,56,0,13,5,4,alto,3,medio,2,medio,3,medio,1,baixo,4,alto,1,baixo,3,medio,2,3,medio,medio
2092930,Streets,Doja Cat,1,5728,0,865640097,2019-11-07,5992,85,87,179,0,90,B,Major,75,19,46,21,4,34,8,4,alto,1,baixo,3,medio,1,baixo,1,baixo,3,medio,4,alto,4,alto,3,3,medio,medio
6824324,Hope,XXXTENTACION,1,3659,0,1200808494,2018-03-16,3937,11,10,267,0,146,A,Minor,59,23,46,66,0,15,6,4,alto,4,alto,2,medio,1,baixo,1,baixo,4,alto,1,baixo,3,medio,3,3,medio,medio
2302386,Unholy (feat. Kim Petras),"Sam Smith, Kim Petras",2,8576,42,1230675890,2022-09-22,9123,216,108,331,26,131,D,Major,71,24,47,1,0,27,9,4,alto,3,medio,3,medio,1,baixo,1,baixo,1,baixo,1,baixo,4,alto,3,4,medio,alto
1323431,Apocalypse,Cigarettes After Sex,1,13091,17,841749534,2017-03-21,13942,61,96,790,2,94,F,Major,37,17,47,2,46,11,3,4,alto,1,baixo,1,baixo,1,baixo,1,baixo,1,baixo,4,alto,2,medio,1,4,baixo,alto
1621586,Efecto,Bad Bunny,1,4004,33,1047480053,2022-05-06,4081,34,65,43,6,98,G,Minor,80,23,48,14,0,6,5,4,alto,1,baixo,4,alto,1,baixo,1,baixo,2,medio,1,baixo,1,baixo,2,3,medio,medio
8949659,Lucid Dreams,Juice WRLD,1,14749,0,2288695111,2017-06-15,15647,188,34,710,0,84,B,Minor,44,22,48,38,0,33,24,4,alto,1,baixo,1,baixo,1,baixo,1,baixo,3,medio,1,baixo,4,alto,4,4,alto,alto
2699923,SLOW DANCING IN THE DARK,Joji,1,10211,0,1122364376,2018-09-12,10314,38,79,65,0,89,D#,Major,52,28,48,54,1,19,3,4,alto,1,baixo,1,baixo,1,baixo,1,baixo,4,alto,4,alto,3,medio,1,4,baixo,alto
1776310,I'm Not The Only One,Sam Smith,1,17492,3,1606986953,2014-01-01,19587,136,24,1959,0,82,F,Major,68,50,49,56,0,8,4,4,alto,1,baixo,2,medio,2,medio,1,baixo,4,alto,1,baixo,1,baixo,1,4,baixo,alto
3827571,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",2,24094,78,2808096550,2018-10-09,25309,372,117,843,4,90,D,Major,76,91,50,54,0,7,5,4,alto,1,baixo,3,medio,4,alto,1,baixo,4,alto,1,baixo,1,baixo,2,4,medio,alto
6320673,Reminder,The Weeknd,1,6518,17,684675814,2016-11-25,6801,45,85,238,1,160,G#,Major,71,40,50,16,0,16,22,4,alto,4,alto,3,medio,2,medio,1,baixo,2,medio,1,baixo,3,medio,4,4,alto,alto
7748090,MONTERO (Call Me By Your Name),Lil Nas X,1,12329,0,1735441776,2020-09-18,13342,275,19,738,0,179,G#,Minor,61,76,51,30,0,38,15,4,alto,4,alto,2,medio,4,alto,1,baixo,3,medio,1,baixo,4,alto,4,4,alto,alto
2886961,Snowman,Sia,1,5140,0,690104769,2017-01-01,5725,85,110,500,0,105,C#,Major,72,33,51,48,0,9,3,4,alto,2,medio,3,medio,2,medio,1,baixo,4,alto,1,baixo,1,baixo,1,3,baixo,medio
8641758,Until I Found You,Stephen Sanchez,1,4427,4,726434358,2021-09-01,4650,69,100,154,20,202,A#,Major,34,25,51,69,0,18,4,4,alto,4,alto,1,baixo,1,baixo,1,baixo,4,alto,1,baixo,3,medio,1,3,baixo,medio
4334346,Bad Habit,Steve Lacy,1,8186,12,822633917,2022-06-29,8472,155,72,131,16,169,C#,Major,69,69,51,63,0,38,4,4,alto,4,alto,3,medio,3,medio,1,baixo,4,alto,1,baixo,4,alto,2,4,medio,alto
7476887,Die For You,The Weeknd,1,2483,59,1647990401,2016-11-24,2575,68,21,24,0,134,C#,Minor,59,51,52,9,0,15,7,4,alto,3,medio,2,medio,2,medio,1,baixo,2,medio,1,baixo,3,medio,3,3,medio,medio
6966778,PROVENZA,Karol G,1,6587,34,885093467,2022-04-21,6848,114,104,147,11,111,C#,Major,87,53,52,66,1,11,5,4,alto,2,medio,4,alto,3,medio,1,baixo,4,alto,4,alto,2,medio,2,4,medio,alto
2634614,Daddy Issues,The Neighbourhood,1,9771,4,1127468248,2015-10-30,10197,42,70,384,0,85,A#,Major,59,33,52,7,15,12,3,4,alto,1,baixo,2,medio,2,medio,1,baixo,2,medio,4,alto,2,medio,1,4,baixo,alto
8189388,No Role Modelz,J. Cole,1,21164,36,1791000570,2014-12-09,21720,80,65,476,0,100,A#,Minor,70,47,52,30,0,6,33,4,alto,2,medio,3,medio,2,medio,1,baixo,3,medio,1,baixo,1,baixo,4,4,alto,alto
1660982,Seo,"Shawn Mendes, Camila Cabello",2,15010,2,2484812918,2019-06-19,17248,453,50,1785,1,117,A,Minor,76,77,52,4,0,8,3,4,alto,2,medio,3,medio,4,alto,1,baixo,1,baixo,1,baixo,1,baixo,1,4,baixo,alto
3780370,Somebody That I Used To Know,"Gotye, Kimbra",2,42798,0,1457139296,2011-01-01,49523,217,136,6508,1,129,Ausente,Major,86,75,52,54,0,10,4,4,alto,3,medio,4,alto,4,alto,1,baixo,4,alto,1,baixo,2,medio,2,4,medio,alto
4795987,Night Changes,One Direction,1,7124,18,1131090940,2014-11-17,7186,60,20,2,0,120,G#,Major,67,40,52,86,0,12,4,4,alto,2,medio,2,medio,2,medio,1,baixo,4,alto,1,baixo,2,medio,1,4,baixo,alto
5831523,Closer,"The Chainsmokers, Halsey",2,28032,0,2591224264,2016-05-31,30526,315,159,2179,0,95,G#,Major,75,64,52,41,0,11,3,4,alto,1,baixo,3,medio,3,medio,1,baixo,3,medio,1,baixo,2,medio,1,4,baixo,alto
3170547,Una Noche en Medell,Cris Mj,1,5415,32,682475162,2022-01-21,5514,46,16,53,1,96,A#,Minor,87,82,53,10,0,5,8,4,alto,1,baixo,4,alto,4,alto,2,medio,2,medio,2,medio,1,baixo,3,3,medio,medio
2664577,Do I Wanna Know?,Arctic Monkeys,1,33783,26,1788326445,2013-01-01,36649,133,92,2733,1,85,F,Major,55,42,53,17,0,22,3,4,alto,1,baixo,1,baixo,2,medio,1,baixo,2,medio,1,baixo,3,medio,1,4,baixo,alto
5821993,Dont Bl,Taylor Swift,1,4875,23,685032533,2017-11-08,4894,19,45,0,0,136,A,Minor,62,19,53,11,0,6,4,4,alto,3,medio,2,medio,1,baixo,1,baixo,2,medio,1,baixo,1,baixo,1,3,baixo,medio
7811952,Money Trees,"Kendrick Lamar, Jay Rock",2,26792,32,1093605526,2012-01-01,27556,69,113,695,0,144,E,Minor,74,37,53,7,0,21,10,4,alto,4,alto,3,medio,2,medio,2,medio,2,medio,2,medio,3,medio,3,4,medio,alto
8788368,Heat Waves,Glass Animals,1,22543,63,2557975762,2020-06-28,23636,386,144,707,28,81,B,Major,76,53,53,44,0,9,9,4,alto,1,baixo,3,medio,3,medio,2,medio,4,alto,2,medio,1,baixo,3,4,medio,alto
5347552,RAPSTAR,Polo G,1,4731,0,797402345,2021-04-09,4950,141,12,78,0,81,F#,Major,79,44,54,41,0,13,24,4,alto,1,baixo,4,alto,2,medio,2,medio,3,medio,2,medio,3,medio,4,3,alto,medio
6389379,abcdefu,Gayle,1,7215,0,1007612429,2021-08-13,7960,170,12,575,18,122,E,Major,70,42,54,30,0,37,5,4,alto,3,medio,3,medio,2,medio,2,medio,3,medio,2,medio,4,alto,2,4,medio,alto
2391919,Another Love,Tom Odell,1,18371,83,1813673666,2012-10-15,22015,250,122,3394,19,123,E,Minor,45,13,54,70,0,9,4,4,alto,3,medio,1,baixo,1,baixo,2,medio,4,alto,1,baixo,1,baixo,1,4,baixo,alto
1611239,Let Me Down Slowly,Alec Benjamin,1,5897,19,1374581173,2018-05-25,6782,0,0,885,0,150,C#,Minor,65,51,55,73,0,14,3,4,alto,4,alto,2,medio,3,medio,2,medio,4,alto,2,medio,3,medio,1,4,baixo,alto
8013969,Romantic Homicide,d4vd,1,2335,23,681583126,2022-07-20,2467,82,55,50,0,132,F#,Major,56,20,55,45,1,32,3,4,alto,3,medio,1,baixo,1,baixo,2,medio,4,alto,4,alto,4,alto,1,3,baixo,medio
1832626,Running Up That Hill (A Deal With God),Kate Bush,1,21811,0,1024858327,1985-09-16,22604,117,1,676,3,108,A#,Minor,63,20,55,72,0,6,6,4,alto,2,medio,2,medio,1,baixo,2,medio,4,alto,2,medio,1,baixo,3,4,medio,alto
1729982,Lover,Taylor Swift,1,8448,23,882831184,2012-01-01,8771,160,110,163,0,206,G,Major,43,50,55,50,0,15,10,4,alto,4,alto,1,baixo,2,medio,2,medio,4,alto,1,baixo,3,medio,3,4,medio,alto
2320654,MONEY,Lisa,1,2566,13,863625566,2021-09-10,2741,44,109,131,0,140,C#,Minor,83,40,55,16,0,14,23,4,alto,3,medio,4,alto,2,medio,2,medio,2,medio,2,medio,3,medio,4,3,alto,medio
8897005,Pink + White,Frank Ocean,1,21574,30,806397070,2016-08-20,21952,112,68,266,1,160,A,Major,54,54,55,67,0,42,11,4,alto,4,alto,1,baixo,3,medio,2,medio,4,alto,2,medio,4,alto,3,4,medio,alto
4446199,See You Again,"Tyler, The Creator, Kali Uchis",3,13387,64,1047101291,2017-07-21,13711,77,58,247,1,79,F#,Major,56,58,56,37,0,11,10,4,alto,1,baixo,1,baixo,3,medio,2,medio,3,medio,2,medio,2,medio,3,4,medio,alto
5663428,First Class,Jack Harlow,1,8737,0,694525298,2022-04-08,9037,163,32,137,15,107,G#,Major,91,32,56,3,0,11,10,4,alto,2,medio,4,alto,2,medio,2,medio,1,baixo,2,medio,2,medio,3,4,medio,alto
7587856,Say You Won't Let Go,James Arthur,1,15722,16,2420461338,2016-09-09,17462,231,37,1509,0,99,A#,Major,40,45,56,69,0,9,5,4,alto,1,baixo,1,baixo,2,medio,2,medio,4,alto,1,baixo,1,baixo,2,4,medio,alto
3574464,Dakiti,"Bad Bunny, Jhay Cortez",2,11215,21,1763363713,2020-10-30,11929,189,166,525,9,110,E,Minor,73,14,57,40,0,11,5,4,alto,2,medio,3,medio,1,baixo,2,medio,3,medio,2,medio,2,medio,2,4,medio,alto
6380084,The Hills,The Weeknd,1,25744,4,1947371785,2015-05-27,27858,122,94,1992,0,136,Ausente,Minor,36,12,57,9,0,14,8,4,alto,3,medio,1,baixo,1,baixo,2,medio,2,medio,1,baixo,3,medio,3,4,medio,alto
3347693,After Hours,The Weeknd,1,8084,6,698086140,2020-02-19,8347,45,115,218,1,109,F,Minor,66,16,57,10,1,12,3,4,alto,2,medio,2,medio,1,baixo,2,medio,2,medio,4,alto,2,medio,1,4,baixo,alto
2685773,cardigan,Taylor Swift,1,7923,29,812019557,2020-07-24,8171,106,112,142,4,130,Ausente,Minor,61,53,58,55,0,27,4,4,alto,3,medio,2,medio,3,medio,2,medio,4,alto,2,medio,4,alto,1,4,baixo,alto
2969661,Dance Monkey,Tones and I,1,24529,0,2864791672,2019-05-10,28657,533,167,3595,6,98,F#,Minor,82,54,59,69,0,18,10,4,alto,1,baixo,4,alto,3,medio,2,medio,4,alto,2,medio,3,medio,3,4,medio,alto
3183051,golden hour,JVKE,1,4511,36,751134527,2022-07-15,4690,70,58,109,18,94,C#,Minor,51,14,59,65,18,25,3,4,alto,1,baixo,1,baixo,1,baixo,2,medio,4,alto,4,alto,4,alto,1,3,baixo,medio
1899106,Hey Mor,"Ozuna, Feid",2,4637,38,674072710,2022-10-06,4789,63,79,89,11,98,C#,Minor,90,40,59,0,0,10,29,4,alto,1,baixo,4,alto,2,medio,2,medio,1,baixo,2,medio,2,medio,4,3,alto,medio
3412305,Somewhere Only We Know,Keane,1,20015,16,1089402494,2004-01-01,25361,107,69,5239,0,172,A,Major,45,33,59,6,0,8,3,4,alto,4,alto,1,baixo,2,medio,2,medio,2,medio,1,baixo,1,baixo,1,4,baixo,alto
2577311,Left and Right (Feat. Jung Kook of BTS),"Charlie Puth, BTS, Jung Kook",3,3107,39,720434240,2022-06-24,3149,38,0,4,0,101,D,Major,88,72,59,62,0,9,3,4,alto,2,medio,4,alto,4,alto,2,medio,4,alto,2,medio,1,baixo,1,3,baixo,medio
4367298,Starboy,"The Weeknd, Daft Punk",2,29536,79,2565529693,2016-09-21,32262,281,137,2445,1,186,G,Major,68,49,59,16,0,13,28,4,alto,4,alto,2,medio,2,medio,2,medio,2,medio,2,medio,3,medio,4,4,alto,alto
6163158,Before You Go,Lewis Capaldi,1,8327,24,1608045237,2019-11-01,9157,205,130,625,0,112,D#,Major,45,19,60,63,0,9,6,4,alto,2,medio,1,baixo,1,baixo,2,medio,4,alto,1,baixo,1,baixo,2,4,medio,alto
1289598,deja vu,Olivia Rodrigo,1,7545,4,1256880657,2021-04-01,7803,117,39,141,0,181,A,Major,44,22,60,61,0,42,9,4,alto,4,alto,1,baixo,1,baixo,2,medio,4,alto,1,baixo,4,alto,3,4,medio,alto
6387600,Call Out My Name,The Weeknd,1,11087,6,1449799467,2018-03-29,12039,151,107,801,1,134,C#,Major,45,17,60,21,0,33,4,4,alto,3,medio,1,baixo,1,baixo,2,medio,3,medio,1,baixo,4,alto,1,4,baixo,alto
5223297,HUMBLE.,Kendrick Lamar,1,33206,1,1929770265,2017-03-30,34971,284,114,1481,0,150,C#,Minor,91,42,60,0,0,9,12,4,alto,4,alto,4,alto,2,medio,2,medio,1,baixo,2,medio,1,baixo,4,4,alto,alto
3451143,Sure Thing,Miguel,1,13801,19,950906471,2010-05-25,14373,137,125,435,6,81,B,Minor,68,51,60,3,0,19,10,4,alto,1,baixo,2,medio,2,medio,2,medio,1,baixo,2,medio,3,medio,3,4,medio,alto
3115886,Lost,Frank Ocean,1,29499,11,822239726,2012-01-01,30210,124,27,587,0,123,A#,Minor,91,49,61,3,0,17,22,4,alto,3,medio,4,alto,2,medio,2,medio,1,baixo,2,medio,3,medio,4,4,alto,alto
8480431,Need To Know,Doja Cat,1,6672,0,1042568408,2021-06-11,6947,125,36,150,0,130,C#,Major,66,19,61,30,0,9,7,4,alto,3,medio,2,medio,1,baixo,2,medio,3,medio,2,medio,1,baixo,3,4,medio,alto
1464404,MIDDLE OF THE NIGHT,Elley Duh,1,4057,8,872137015,2020-01-10,4375,78,21,240,1,186,E,Minor,41,9,61,2,0,12,5,4,alto,4,alto,1,baixo,1,baixo,2,medio,1,baixo,1,baixo,2,medio,2,3,medio,medio
2927588,Creepin',"The Weeknd, 21 Savage, Metro Boomin",3,6036,88,843957510,2022-12-02,6394,113,149,245,23,98,C#,Minor,71,17,61,36,0,8,5,4,alto,1,baixo,3,medio,1,baixo,2,medio,3,medio,2,medio,1,baixo,2,4,medio,alto
5939675,Gangsta's Paradise,"Coolio, L.V.",2,10624,17,1357608774,1995-07-11,11031,21,0,386,0,80,G#,Major,63,40,61,9,0,56,6,4,alto,1,baixo,2,medio,2,medio,2,medio,2,medio,2,medio,4,alto,3,4,medio,alto
5046895,Talking To The Moon,Bruno Mars,1,7109,2,1062956628,2010-10-04,7976,5,0,862,0,146,C#,Minor,52,7,61,51,0,11,3,4,alto,4,alto,1,baixo,1,baixo,2,medio,4,alto,2,medio,2,medio,1,4,baixo,alto
5624903,I WANNA BE YOUR SLAVE,Mne,1,4873,0,851070493,2021-03-19,5372,65,88,434,3,133,C#,Major,75,96,61,0,0,18,4,4,alto,3,medio,3,medio,4,alto,2,medio,1,baixo,2,medio,3,medio,2,3,medio,medio
3126367,Viva La Vida,Coldplay,1,33898,62,1592909789,2008-01-01,38226,233,0,4095,9,138,F,Minor,49,42,62,9,0,11,3,4,alto,3,medio,1,baixo,2,medio,2,medio,2,medio,1,baixo,2,medio,1,4,baixo,alto
7345306,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",3,14417,0,1115880852,2021-03-05,15223,237,123,569,0,148,F,Major,59,72,62,18,0,9,3,4,alto,4,alto,2,medio,4,alto,2,medio,3,medio,2,medio,1,baixo,1,4,baixo,alto
3557036,The Business,Ti,1,14311,0,1062345656,2020-01-01,15148,255,32,582,0,120,G#,Minor,80,24,62,41,2,11,23,4,alto,2,medio,4,alto,1,baixo,2,medio,3,medio,4,alto,2,medio,4,4,alto,alto
1904373,Cool for the Summer,Demi Lovato,1,9243,0,677389855,2015-01-01,9975,155,5,577,0,114,F,Minor,59,30,62,1,0,8,4,4,alto,2,medio,2,medio,1,baixo,2,medio,1,baixo,2,medio,1,baixo,1,4,baixo,alto
